recruitment_seq,address_seq1,address_seq2,address_seq3,career_end,career_start,education,major_task,qualifications,text_keyword,check_box_keyword_cnt,company_type_seq,supply_kind,employee,company_size,recruit_code
R04900,3.0,0.0,0.0,0,0,2,2,1,1,5,0.0,0.0,0.0,4,0
R04901,3.0,0.0,0.0,0,0,3,2,2,1,4,2.0,402.0,310.0,2,0
R04902,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,2
R04903,3.0,0.0,0.0,0,0,2,2,2,1,3,0.0,0.0,0.0,4,1
R04904,3.0,0.0,0.0,0,0,2,2,1,1,4,0.0,0.0,0.0,4,4
R04905,3.0,0.0,0.0,0,0,2,2,2,1,5,0.0,0.0,0.0,4,2
R04906,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,0
R04907,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R04908,3.0,0.0,0.0,0,0,4,2,1,4,3,0.0,0.0,0.0,4,2
R04909,3.0,0.0,0.0,0,0,2,2,1,1,5,0.0,0.0,0.0,4,0
R04910,3.0,0.0,0.0,0,0,4,2,1,1,5,2.0,402.0,590.0,2,0
R04911,3.0,0.0,0.0,0,0,2,2,1,1,3,5.0,402.0,950.0,2,1
R04912,3.0,0.0,0.0,0,0,4,2,1,1,8,0.0,0.0,0.0,4,0
R04913,3.0,0.0,0.0,0,0,4,2,2,1,4,0.0,0.0,0.0,4,4
R04914,3.0,0.0,0.0,0,0,4,2,1,1,3,5.0,402.0,300.0,3,1
R04915,3.0,0.0,0.0,0,0,2,2,1,6,4,2.0,402.0,590.0,2,4
R04916,3.0,0.0,0.0,0,0,4,2,1,1,5,0.0,0.0,0.0,4,0
R04917,3.0,0.0,0.0,0,0,3,2,1,1,5,0.0,0.0,0.0,4,0
R04918,3.0,0.0,0.0,0,0,4,2,1,4,2,0.0,0.0,0.0,4,3
R04919,3.0,0.0,0.0,0,0,2,2,1,8,5,2.0,514.0,20.0,1,0
R04920,3.0,0.0,0.0,0,0,3,2,2,1,2,0.0,0.0,0.0,4,3
R04921,3.0,0.0,0.0,0,0,3,2,1,1,6,0.0,0.0,0.0,4,0
R04922,3.0,0.0,0.0,0,0,2,2,1,1,5,0.0,0.0,0.0,4,0
R04923,3.0,0.0,0.0,0,0,4,2,2,0,4,0.0,0.0,0.0,4,0
R04924,3.0,0.0,0.0,0,0,3,2,1,1,3,0.0,0.0,0.0,4,3
R04925,3.0,0.0,0.0,0,0,3,2,2,1,5,2.0,100.0,270.0,3,0
R04926,3.0,0.0,0.0,0,0,2,2,2,1,4,4.0,402.0,150.0,3,4
R04927,3.0,5.0,0.0,0,0,4,2,2,1,3,2.0,402.0,200.0,3,1
R04928,3.0,0.0,0.0,0,0,3,2,2,1,2,0.0,0.0,0.0,4,3
R04929,3.0,20.0,0.0,0,0,3,2,2,1,2,0.0,0.0,0.0,4,3
R04930,3.0,0.0,0.0,0,0,2,2,2,1,5,0.0,0.0,0.0,4,0
R04931,3.0,0.0,0.0,0,0,3,2,1,1,3,5.0,402.0,300.0,3,1
R04932,3.0,0.0,0.0,0,0,4,2,1,1,4,5.0,402.0,300.0,3,0
R04933,3.0,0.0,0.0,0,0,4,2,1,1,6,0.0,0.0,0.0,4,0
R04934,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,4
R04935,3.0,0.0,0.0,0,0,4,2,2,1,4,0.0,0.0,0.0,4,4
R04936,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,402.0,130.0,3,0
R04937,3.0,0.0,0.0,0,0,2,2,1,6,4,4.0,402.0,150.0,3,4
R04938,3.0,0.0,0.0,0,0,3,2,2,1,4,0.0,0.0,0.0,4,4
R04939,3.0,0.0,0.0,0,0,3,2,1,1,2,4.0,201.0,50.0,1,3
R04940,3.0,0.0,0.0,0,0,3,2,1,8,4,0.0,0.0,0.0,4,4
R04941,3.0,0.0,0.0,0,0,4,2,1,1,5,0.0,0.0,0.0,4,0
R04942,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R04943,3.0,0.0,0.0,0,0,3,2,1,1,4,4.0,402.0,150.0,3,4
R04944,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,4
R04945,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,100.0,200.0,3,0
R04946,3.0,0.0,0.0,0,0,3,2,1,1,6,2.0,402.0,250.0,3,0
R04947,3.0,0.0,0.0,0,0,3,2,1,1,7,2.0,402.0,90.0,3,2
R04948,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,2
R04949,3.0,0.0,0.0,0,0,3,2,0,1,2,0.0,0.0,0.0,4,3
R04950,3.0,0.0,0.0,0,0,4,2,1,1,5,5.0,402.0,300.0,3,0
R04951,3.0,0.0,0.0,0,0,4,2,2,3,3,0.0,0.0,0.0,4,1
R04952,5.0,0.0,0.0,0,0,3,2,2,1,5,0.0,0.0,0.0,4,0
R04953,3.0,0.0,0.0,0,0,3,2,1,1,3,2.0,402.0,500.0,2,2
R04954,3.0,0.0,0.0,0,0,3,2,1,1,7,2.0,100.0,145.0,3,0
R04955,3.0,0.0,0.0,0,0,2,2,1,1,3,4.0,402.0,150.0,3,3
R04956,3.0,0.0,0.0,0,0,2,2,1,1,3,0.0,0.0,0.0,4,2
R04957,3.0,0.0,0.0,0,0,3,2,2,1,2,2.0,100.0,100.0,3,3
R04958,3.0,0.0,0.0,0,0,4,8,1,1,3,0.0,0.0,0.0,4,3
R04959,3.0,0.0,0.0,0,0,3,2,2,1,4,4.0,201.0,10.0,1,0
R04960,3.0,0.0,0.0,0,0,3,2,2,1,5,2.0,402.0,60.0,3,0
R04961,3.0,0.0,0.0,0,0,4,8,1,1,4,2.0,402.0,590.0,2,0
R04962,3.0,0.0,0.0,0,0,2,2,1,1,4,0.0,0.0,0.0,4,4
R04963,3.0,0.0,0.0,0,0,4,2,2,1,4,0.0,0.0,0.0,4,4
R04964,3.0,0.0,0.0,0,0,3,8,1,4,2,2.0,402.0,41.0,1,3
R04965,3.0,0.0,0.0,0,0,3,2,2,1,4,4.0,402.0,525.0,2,3
R04966,3.0,0.0,0.0,0,0,2,2,1,1,2,0.0,0.0,0.0,4,3
R04967,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R04968,3.0,2.0,0.0,0,0,2,2,1,1,4,0.0,0.0,0.0,4,3
R04969,3.0,0.0,0.0,0,0,4,2,2,6,4,2.0,100.0,270.0,3,4
R04970,3.0,0.0,0.0,0,0,3,2,1,1,3,5.0,402.0,300.0,3,1
R04971,3.0,0.0,0.0,0,0,2,2,1,1,4,2.0,402.0,590.0,2,4
R04972,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,100.0,180.0,3,0
R04973,3.0,0.0,0.0,0,0,3,2,1,1,6,0.0,0.0,0.0,4,0
R04974,3.0,0.0,0.0,0,0,2,2,2,1,3,0.0,0.0,0.0,4,2
R04975,3.0,5.0,0.0,0,0,2,2,1,1,8,0.0,0.0,0.0,4,0
R04976,3.0,0.0,0.0,0,0,4,8,2,1,5,2.0,100.0,145.0,3,0
R04977,3.0,0.0,0.0,0,0,2,2,2,8,6,0.0,0.0,0.0,4,0
R04978,3.0,0.0,0.0,0,0,2,2,1,1,5,0.0,0.0,0.0,4,0
R04979,3.0,0.0,0.0,0,0,3,2,2,0,4,2.0,402.0,41.0,1,0
R04980,3.0,0.0,0.0,0,0,2,8,1,1,2,2.0,402.0,41.0,1,3
R04981,3.0,0.0,0.0,0,0,4,2,1,1,3,2.0,201.0,60.0,3,2
R04982,3.0,0.0,0.0,0,0,4,2,1,1,1,4.0,402.0,6.0,1,2
R04983,3.0,0.0,0.0,0,0,3,2,2,1,7,0.0,0.0,0.0,4,0
R04984,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,4
R04985,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,4
R04986,3.0,0.0,0.0,0,0,3,2,2,1,4,0.0,0.0,0.0,4,0
R04987,3.0,1.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,2
R04988,3.0,0.0,0.0,0,0,4,2,2,1,4,0.0,0.0,0.0,4,0
R04989,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R04990,3.0,0.0,0.0,0,0,2,2,2,8,10,0.0,0.0,0.0,4,0
R04991,3.0,0.0,0.0,0,0,3,2,1,1,3,0.0,0.0,0.0,4,2
R04992,3.0,0.0,0.0,0,0,3,2,1,1,3,2.0,402.0,90.0,3,2
R04993,3.0,0.0,0.0,0,0,3,2,1,1,7,2.0,402.0,90.0,3,2
R04994,3.0,0.0,0.0,0,0,4,2,2,1,1,0.0,0.0,0.0,4,2
R04995,3.0,0.0,0.0,0,0,3,2,1,1,1,0.0,0.0,0.0,4,3
R04996,3.0,0.0,0.0,0,0,3,2,2,1,4,2.0,100.0,145.0,3,2
R04997,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R04998,3.0,0.0,0.0,0,0,3,2,1,1,6,2.0,402.0,250.0,3,0
R04999,20.0,0.0,0.0,0,0,4,2,1,1,5,0.0,0.0,0.0,4,2
R05000,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,100.0,270.0,3,4
R05001,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,3
R05002,3.0,0.0,0.0,0,0,3,2,2,1,8,2.0,402.0,310.0,2,0
R05003,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R05004,3.0,0.0,0.0,0,0,4,2,2,8,6,0.0,0.0,0.0,4,0
R05005,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,0
R05006,3.0,0.0,0.0,0,0,3,2,1,6,5,9.0,508.0,35.0,1,4
R05007,3.0,0.0,0.0,0,0,2,2,1,1,3,0.0,0.0,0.0,4,3
R05008,3.0,0.0,0.0,0,0,3,2,2,1,5,0.0,0.0,0.0,4,0
R05009,3.0,0.0,0.0,0,0,4,2,1,1,5,0.0,0.0,0.0,4,0
R05010,3.0,5.0,0.0,0,0,2,2,2,1,1,0.0,0.0,0.0,4,2
R05011,3.0,0.0,0.0,0,0,4,2,1,8,5,0.0,0.0,0.0,4,0
R05012,3.0,0.0,0.0,0,0,3,2,1,6,8,4.0,402.0,525.0,2,0
R05013,3.0,20.0,0.0,0,0,3,2,2,1,4,0.0,0.0,0.0,4,0
R05014,3.0,0.0,0.0,0,0,4,2,1,1,8,0.0,0.0,0.0,4,2
R05015,3.0,0.0,0.0,0,0,3,2,1,1,7,4.0,402.0,150.0,3,2
R05016,3.0,0.0,0.0,0,0,2,2,1,1,5,0.0,0.0,0.0,4,0
R05017,3.0,0.0,0.0,0,0,3,2,1,1,5,0.0,0.0,0.0,4,0
R05018,3.0,0.0,0.0,0,0,2,2,1,1,2,2.0,100.0,200.0,3,3
R05019,3.0,0.0,0.0,0,0,2,2,1,0,4,2.0,100.0,250.0,3,0
R05020,3.0,0.0,0.0,0,0,3,2,1,1,5,0.0,0.0,0.0,4,0
R05021,3.0,0.0,0.0,0,0,3,2,2,1,3,0.0,0.0,0.0,4,1
R05022,3.0,0.0,0.0,0,0,2,2,1,1,3,5.0,402.0,800.0,2,3
R05023,3.0,0.0,0.0,0,0,2,2,1,1,4,0.0,0.0,0.0,4,2
R05024,3.0,0.0,0.0,0,0,4,2,1,8,4,9.0,402.0,19.0,1,4
R05025,3.0,0.0,0.0,0,0,2,2,2,1,4,0.0,0.0,0.0,4,4
R05026,3.0,0.0,0.0,0,0,4,2,1,1,5,2.0,402.0,50.0,1,0
R05027,3.0,0.0,0.0,0,0,3,2,2,1,5,0.0,0.0,0.0,4,0
R05028,3.0,0.0,0.0,0,0,4,2,2,4,3,0.0,0.0,0.0,4,1
R05029,3.0,0.0,0.0,0,0,3,2,2,1,4,0.0,0.0,0.0,4,0
R05030,3.0,0.0,0.0,0,0,3,2,2,1,2,0.0,0.0,0.0,4,3
R05031,3.0,0.0,0.0,0,0,2,2,1,4,2,2.0,402.0,41.0,1,3
R05032,3.0,0.0,0.0,0,0,4,2,1,0,4,0.0,0.0,0.0,4,0
R05033,3.0,0.0,0.0,0,0,3,2,2,1,5,2.0,402.0,40.0,1,0
R05034,3.0,0.0,0.0,0,0,3,2,2,1,2,0.0,0.0,0.0,4,3
R05035,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R05036,3.0,0.0,0.0,0,0,4,2,1,1,5,0.0,0.0,0.0,4,0
R05037,3.0,0.0,0.0,0,0,4,2,1,1,5,2.0,514.0,20.0,1,0
R05038,3.0,0.0,0.0,0,0,3,2,1,1,5,0.0,0.0,0.0,4,0
R05039,3.0,0.0,0.0,0,0,4,9,2,1,3,5.0,402.0,800.0,2,2
R05040,3.0,0.0,0.0,0,0,4,2,1,1,3,2.0,100.0,145.0,3,4
R05041,3.0,0.0,0.0,0,0,3,2,2,1,3,0.0,0.0,0.0,4,2
R05042,3.0,0.0,0.0,0,0,3,2,1,1,6,0.0,0.0,0.0,4,0
R05043,3.0,0.0,0.0,0,0,4,2,2,1,4,0.0,0.0,0.0,4,4
R05044,3.0,0.0,0.0,0,0,3,2,1,1,5,0.0,0.0,0.0,4,0
R05045,3.0,0.0,0.0,0,0,3,2,2,1,4,2.0,402.0,500.0,2,1
R05046,3.0,0.0,0.0,0,0,4,2,2,1,2,0.0,0.0,0.0,4,3
R05047,3.0,0.0,0.0,0,0,3,2,2,1,3,2.0,201.0,160.0,3,3
R05048,3.0,0.0,0.0,0,0,2,2,2,1,1,2.0,100.0,100.0,3,2
R05049,3.0,0.0,0.0,0,0,3,2,2,1,3,0.0,0.0,0.0,4,3
R05050,3.0,0.0,0.0,0,0,2,2,2,1,4,0.0,0.0,0.0,4,4
R05051,3.0,0.0,0.0,0,0,4,2,1,1,8,0.0,0.0,0.0,4,0
R05052,3.0,0.0,0.0,0,0,4,2,1,1,8,0.0,0.0,0.0,4,0
R05053,3.0,0.0,0.0,0,0,3,2,2,1,5,2.0,100.0,100.0,3,0
R05054,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,100.0,270.0,3,0
R05055,3.0,0.0,0.0,0,0,3,8,1,1,4,4.0,402.0,525.0,2,0
R05056,11.0,0.0,0.0,0,0,3,2,1,1,8,0.0,0.0,0.0,4,0
R05057,3.0,0.0,0.0,0,0,3,2,2,4,3,2.0,402.0,41.0,1,2
R05058,3.0,0.0,0.0,0,0,4,2,1,4,4,0.0,0.0,0.0,4,0
R05059,3.0,0.0,0.0,0,0,4,8,1,1,2,4.0,100.0,10.0,1,3
R05060,3.0,0.0,0.0,0,0,2,2,2,1,5,0.0,0.0,0.0,4,0
R05061,3.0,0.0,0.0,0,0,2,2,2,1,3,0.0,0.0,0.0,4,3
R05062,3.0,0.0,0.0,0,0,4,2,1,1,4,4.0,402.0,525.0,2,2
R05063,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,4
R05064,3.0,0.0,0.0,0,0,2,2,1,1,2,0.0,0.0,0.0,4,3
R05065,3.0,0.0,0.0,0,0,2,8,2,1,2,0.0,0.0,0.0,4,2
R05066,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,402.0,250.0,3,0
R05067,3.0,0.0,0.0,0,0,3,2,2,1,6,0.0,0.0,0.0,4,0
R05068,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,2
R05069,3.0,5.0,0.0,0,0,3,2,2,1,4,0.0,0.0,0.0,4,4
R05070,3.0,0.0,0.0,0,0,3,2,2,8,5,2.0,201.0,60.0,3,0
R05071,5.0,0.0,0.0,0,0,3,2,1,1,5,0.0,0.0,0.0,4,0
R05072,3.0,0.0,0.0,0,0,3,2,1,1,8,0.0,0.0,0.0,4,0
R05073,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,0
R05074,3.0,0.0,0.0,0,0,3,2,1,1,5,0.0,0.0,0.0,4,0
R05075,3.0,0.0,0.0,0,0,3,2,1,8,5,0.0,0.0,0.0,4,0
R05076,5.0,0.0,0.0,0,0,2,2,2,1,5,5.0,402.0,300.0,3,2
R05077,3.0,0.0,0.0,0,0,4,2,1,1,2,2.0,402.0,250.0,3,3
R05078,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,2
R05079,3.0,0.0,0.0,0,0,3,2,1,1,5,4.0,402.0,32.0,1,0
R05080,3.0,0.0,0.0,0,0,4,2,1,1,5,0.0,0.0,0.0,4,0
R05081,3.0,0.0,0.0,0,0,2,2,1,7,3,2.0,402.0,590.0,2,2
R05082,3.0,0.0,0.0,0,0,3,2,1,1,3,0.0,0.0,0.0,4,3
R05083,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R05084,3.0,0.0,0.0,0,0,4,2,1,1,3,0.0,0.0,0.0,4,1
R05085,3.0,0.0,0.0,0,0,2,2,2,1,5,0.0,0.0,0.0,4,0
R05086,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R05087,3.0,0.0,0.0,0,0,4,2,2,0,4,0.0,0.0,0.0,4,0
R05088,3.0,0.0,0.0,0,0,3,2,2,1,2,2.0,402.0,90.0,3,3
R05089,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,0
R05090,3.0,0.0,0.0,0,0,2,2,1,1,5,5.0,100.0,1600.0,0,0
R05091,5.0,0.0,0.0,0,0,3,2,2,1,7,5.0,201.0,631.0,2,2
R05092,3.0,0.0,0.0,0,0,3,2,1,6,4,2.0,100.0,180.0,3,4
R05093,3.0,0.0,0.0,0,0,3,2,1,1,3,0.0,0.0,0.0,4,3
R05094,3.0,0.0,0.0,0,0,4,2,1,7,3,2.0,402.0,590.0,2,2
R05095,3.0,0.0,0.0,0,0,3,2,2,6,3,0.0,0.0,0.0,4,1
R05096,3.0,0.0,0.0,0,0,3,2,2,1,5,2.0,402.0,310.0,2,0
R05097,3.0,0.0,0.0,0,0,2,2,1,1,5,0.0,0.0,0.0,4,0
R05098,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,2
R05099,3.0,0.0,0.0,0,0,3,2,1,4,2,0.0,0.0,0.0,4,3
R05100,3.0,0.0,0.0,0,0,2,2,1,1,3,0.0,0.0,0.0,4,2
R05101,3.0,0.0,0.0,0,0,4,2,1,8,5,0.0,0.0,0.0,4,0
R05102,3.0,0.0,0.0,0,0,2,2,1,1,4,2.0,201.0,10.0,1,4
R05103,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R05104,3.0,0.0,0.0,0,0,4,7,1,4,3,0.0,0.0,0.0,4,2
R05105,3.0,0.0,0.0,0,0,2,2,2,1,4,2.0,201.0,60.0,3,4
R05106,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,2
R05107,3.0,0.0,0.0,0,0,3,2,1,1,5,0.0,0.0,0.0,4,0
R05108,3.0,0.0,0.0,0,0,2,2,1,1,3,0.0,0.0,0.0,4,2
R05109,3.0,0.0,0.0,0,0,4,2,1,8,4,0.0,0.0,0.0,4,4
R05110,3.0,0.0,0.0,0,0,2,2,1,1,8,0.0,0.0,0.0,4,0
R05111,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,4
R05112,3.0,0.0,0.0,0,0,2,2,1,1,3,0.0,0.0,0.0,4,3
R05113,5.0,0.0,0.0,0,0,3,2,2,1,4,0.0,0.0,0.0,4,4
R05114,3.0,0.0,0.0,0,0,4,2,2,1,4,2.0,402.0,60.0,3,0
R05115,3.0,0.0,0.0,0,0,3,2,1,1,1,2.0,402.0,15.0,1,3
R05116,3.0,0.0,0.0,0,0,2,2,2,1,5,4.0,100.0,10.0,1,0
R05117,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R05118,3.0,0.0,0.0,0,0,2,7,1,1,2,0.0,0.0,0.0,4,3
R05119,3.0,0.0,0.0,0,0,3,2,1,1,4,2.0,100.0,180.0,3,4
R05120,3.0,0.0,0.0,0,0,4,2,2,1,4,0.0,0.0,0.0,4,0
R05121,3.0,0.0,0.0,0,0,4,2,2,1,5,2.0,402.0,260.0,3,1
R05122,3.0,0.0,0.0,0,0,2,2,1,1,4,0.0,0.0,0.0,4,4
R05123,3.0,0.0,0.0,0,0,4,2,2,1,8,0.0,0.0,0.0,4,0
R05124,3.0,0.0,0.0,0,0,3,2,2,1,2,2.0,100.0,200.0,3,3
R05125,3.0,0.0,0.0,0,0,3,2,2,1,5,4.0,402.0,150.0,3,1
R05126,3.0,0.0,0.0,0,0,2,2,2,8,4,0.0,0.0,0.0,4,0
R05127,3.0,0.0,0.0,0,0,3,2,1,1,9,0.0,0.0,0.0,4,2
R05128,3.0,0.0,0.0,0,0,2,2,2,1,4,0.0,0.0,0.0,4,4
R05129,3.0,0.0,0.0,0,0,2,2,2,1,5,0.0,0.0,0.0,4,0
R05130,3.0,0.0,0.0,0,0,2,2,2,1,4,2.0,402.0,40.0,1,4
R05131,3.0,0.0,0.0,0,0,3,2,1,6,4,2.0,402.0,250.0,3,4
R05132,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,4
R05133,3.0,0.0,0.0,0,0,2,2,1,7,3,0.0,0.0,0.0,4,2
R05134,3.0,0.0,0.0,0,0,3,2,2,1,2,0.0,0.0,0.0,4,3
R05135,3.0,0.0,0.0,0,0,4,2,2,1,5,0.0,0.0,0.0,4,0
R05136,3.0,0.0,0.0,0,0,3,2,2,1,2,0.0,0.0,0.0,4,3
R05137,3.0,0.0,0.0,0,0,3,2,2,1,4,0.0,0.0,0.0,4,0
R05138,3.0,0.0,0.0,0,0,2,2,2,1,10,0.0,0.0,0.0,4,0
R05139,3.0,0.0,0.0,0,0,3,2,1,1,5,2.0,402.0,40.0,1,0
R05140,3.0,0.0,0.0,0,0,2,2,1,1,5,0.0,0.0,0.0,4,0
R05141,3.0,20.0,0.0,0,0,2,2,2,1,6,0.0,0.0,0.0,4,1
R05142,3.0,20.0,0.0,0,0,3,2,1,1,6,0.0,0.0,0.0,4,2
R05143,3.0,0.0,0.0,0,0,3,2,1,1,8,0.0,0.0,0.0,4,0
R05144,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,514.0,20.0,1,4
R05145,3.0,0.0,0.0,0,0,4,2,1,1,3,0.0,0.0,0.0,4,2
R05146,3.0,0.0,0.0,0,0,3,2,1,1,6,0.0,0.0,0.0,4,0
R05147,3.0,0.0,0.0,0,0,4,2,1,1,7,2.0,514.0,20.0,1,0
R05148,3.0,0.0,0.0,0,0,4,2,2,1,3,0.0,0.0,0.0,4,3
R05149,3.0,0.0,0.0,0,0,4,2,1,1,3,2.0,402.0,310.0,2,0
R05150,3.0,0.0,0.0,0,0,4,2,2,1,3,2.0,100.0,270.0,3,3
R05151,3.0,0.0,0.0,0,0,4,2,1,1,8,0.0,0.0,0.0,4,0
R05152,3.0,0.0,0.0,0,0,3,2,2,1,4,4.0,402.0,525.0,2,2
R05153,3.0,0.0,0.0,0,0,3,2,1,1,8,0.0,0.0,0.0,4,0
R05154,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,2
R05155,3.0,0.0,0.0,0,0,4,7,1,1,1,0.0,0.0,0.0,4,3
R05156,3.0,0.0,0.0,0,0,3,2,2,1,5,4.0,100.0,40.0,1,0
R05157,3.0,0.0,0.0,0,0,2,8,1,4,3,2.0,402.0,41.0,1,3
R05158,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R05159,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,4
R05160,3.0,0.0,0.0,0,0,3,8,1,0,5,2.0,402.0,41.0,1,0
R05161,3.0,0.0,0.0,0,0,4,2,2,1,4,2.0,514.0,20.0,1,4
R05162,3.0,0.0,0.0,0,0,2,2,1,1,3,0.0,0.0,0.0,4,3
R05163,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,402.0,250.0,3,0
R05164,3.0,0.0,0.0,0,0,4,2,1,0,4,4.0,402.0,150.0,3,0
R05165,3.0,0.0,0.0,0,0,2,2,1,1,5,0.0,0.0,0.0,4,0
R05166,3.0,0.0,0.0,0,0,2,2,1,1,3,0.0,0.0,0.0,4,3
R05167,3.0,0.0,0.0,0,0,3,2,1,1,6,2.0,100.0,250.0,3,2
R05168,5.0,0.0,0.0,0,0,2,2,1,1,11,0.0,0.0,0.0,4,0
R05169,3.0,0.0,0.0,0,0,3,2,1,1,4,2.0,402.0,500.0,2,2
R05170,3.0,0.0,0.0,0,0,3,2,1,1,3,2.0,402.0,90.0,3,2
R05171,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,514.0,20.0,1,4
R05172,3.0,0.0,0.0,0,0,2,2,2,1,3,0.0,0.0,0.0,4,3
R05173,3.0,0.0,0.0,0,0,2,2,0,1,5,0.0,0.0,0.0,4,0
R05174,3.0,0.0,0.0,0,0,3,2,2,1,3,0.0,0.0,0.0,4,3
R05175,3.0,0.0,0.0,0,0,3,2,2,1,4,2.0,402.0,41.0,1,0
R05176,3.0,0.0,0.0,0,0,3,2,2,6,3,0.0,0.0,0.0,4,1
R05177,3.0,0.0,0.0,0,0,2,2,1,1,6,0.0,0.0,0.0,4,0
R05178,3.0,0.0,0.0,0,0,3,2,1,1,4,2.0,402.0,40.0,1,4
R05179,3.0,0.0,0.0,0,0,3,2,1,1,4,2.0,402.0,40.0,1,4
R05180,3.0,0.0,0.0,0,0,3,2,1,1,3,2.0,402.0,90.0,3,3
R05181,3.0,0.0,0.0,0,0,4,2,2,1,3,0.0,0.0,0.0,4,1
R05182,3.0,0.0,0.0,0,0,2,2,1,8,5,4.0,402.0,150.0,3,0
R05183,3.0,0.0,0.0,0,0,4,2,1,1,3,0.0,0.0,0.0,4,4
R05184,3.0,0.0,0.0,0,0,3,2,1,1,6,5.0,402.0,300.0,3,0
R05185,3.0,0.0,0.0,0,0,4,2,1,1,5,0.0,0.0,0.0,4,0
R05186,3.0,0.0,0.0,0,0,3,2,2,1,3,4.0,402.0,525.0,2,2
R05187,3.0,0.0,0.0,0,0,3,2,1,1,3,2.0,402.0,90.0,3,2
R05188,3.0,0.0,0.0,0,0,4,8,1,1,3,5.0,402.0,300.0,3,3
R05189,3.0,0.0,0.0,0,0,3,2,2,1,4,0.0,0.0,0.0,4,4
R05190,3.0,0.0,0.0,0,0,4,2,1,1,3,9.0,402.0,40.0,1,4
R05191,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,0
R05192,3.0,0.0,0.0,0,0,3,2,1,1,6,0.0,0.0,0.0,4,0
R05193,3.0,0.0,0.0,0,0,2,2,1,1,7,2.0,100.0,420.0,2,0
R05194,3.0,0.0,0.0,0,0,2,2,2,1,2,0.0,0.0,0.0,4,3
R05195,3.0,0.0,0.0,0,0,4,2,2,1,4,0.0,0.0,0.0,4,0
R05196,3.0,0.0,0.0,0,0,4,2,1,1,2,2.0,514.0,20.0,1,3
R05197,3.0,0.0,0.0,0,0,2,2,1,1,3,2.0,402.0,500.0,2,3
R05198,3.0,0.0,0.0,0,0,4,2,2,1,3,0.0,0.0,0.0,4,3
R05199,3.0,0.0,0.0,0,0,4,2,2,1,5,0.0,0.0,0.0,4,0
R05200,3.0,0.0,0.0,0,0,4,2,2,1,1,0.0,0.0,0.0,4,2
R05201,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
